survey,time,flux,flux_err,eclipse
PTF,5481.300107200164,0.4766504419105548,0.0104950556017002,True
PTF,5481.354727200232,0.4913602272990915,0.0108189407845671,True
KELT,5481.637207,0.4738076803478203,0.0029331525759412,True
ASAS,5481.80963,0.3837072454922792,0.051747674392078,True
KELT,5482.137207,0.4159353191028943,0.0028372635006738,True
PTF,5482.360697200056,0.5348105920748283,0.0112849941446982,True
KELT,5482.637207,0.5304152475544506,0.0027883296958596,True
ASAS,5483.11049,0.5007258356403343,0.0316973235405349,True
KELT,5483.137207,0.4742662278919199,0.0030732376788303,True
PTF,5483.321917199995,0.5135704178483548,0.0127214690659684,True
PTF,5483.372877200134,0.5168922254317573,0.0128037523730802,True
KELT,5483.637207,0.4919443760009016,0.0028212438875851,True
ASAS,5483.78739,0.3580964371026362,0.0571640183998703,True
KELT,5484.137207,0.4490370747382267,0.0032097942880179,True
PTF,5484.432287199888,0.6174474480506821,0.0589124170617164,True
PTF,5486.213277199771,0.58479008414448,0.0268252332176366,True
KELT,5487.637207,0.6397642970389322,0.0047483423514173,True
KELT,5488.637207,0.6611653405709692,0.0054825589563215,True
KELT,5489.137207,0.6276677285014142,0.0047824996243899,True
ASAS,5492.0272,0.711213513653328,0.04306430449644,True
ASAS,5496.79097,0.6438726829014608,0.0691129393573127,True
PTF,5497.264297199901,0.8859312069730527,0.0276345514101686,True
KELT,5498.637207,0.8117382296579027,0.0063442452443111,True
ASAS,5499.00831,0.6956647535283498,0.0414845953938924,True
KELT,5499.137207,0.780951414707725,0.0066377666496063,True
KELT,5499.637207,0.868824381774952,0.0065497490021354,True
KELT,5500.137207,0.8546143876490341,0.0071664169122135,True
PTF,5500.467917200178,0.9057326008981998,0.0191117888262922,True
PTF,5500.511607199907,0.914955558721382,0.0193064016977906,True
ASAS,5500.98891,0.8558546212208228,0.0541779530864557,True
PTF,5501.414387200028,0.9293942901315791,0.0264323146734669,True
PTF,5501.504317199811,0.9669410546091204,0.0275001584338373,True
KELT,5501.637207,0.8365424809135128,0.0055613928763846,True
KELT,5502.137207,0.838691419785796,0.0063386650982413,True
ASAS,5503.00342,0.8441118555927671,0.0418183855064306,True
PTF,5503.389687200077,0.948418463300898,0.024363043093968,True
PTF,5503.461917200126,0.9519190103322857,0.0244529654030311,True
KELT,5503.637207,0.9293048420417436,0.0061228329676408,True
ASAS,5503.76429,0.9229963848404544,0.1202435657315087,True
KELT,5504.137207,0.9274578896420352,0.0071352682834894,True
PTF,5504.52532720007,0.9251241112525512,0.0424368858372729,True
KELT,5504.637207,0.879768490734879,0.0058373782652342,True
KELT,5505.137207,0.8649664068967293,0.0063247360820109,True
PTF,5505.548367199954,0.901571137605957,0.0330851793616864,True
KELT,5505.637207,0.862255553114576,0.0058471866161553,True
KELT,5506.137207,0.8603007262615068,0.0065271681706025,True
KELT,5506.637207,0.8625732783234032,0.00622301259681,True
KELT,5507.137207,0.874004764240066,0.0070116125284586,True
PTF,5507.464447199833,0.9234215382714592,0.0203322173564358,True
PTF,5507.509167199954,0.930250688232127,0.0204825839610743,True
KELT,5507.637207,0.8681731448278247,0.0056760536491213,True
ASAS,5507.98666,0.8417827076608113,0.0501980513742685,True
KELT,5508.137207,0.8723406585009119,0.0062487447764239,True
KELT,5508.637207,0.8743715132621712,0.0058085985179867,True
KELT,5509.137207,0.893663046561471,0.0065472886206178,True
KELT,5509.637207,0.908189304153912,0.006162878358297,True
ASAS,5509.9722,0.8685603503487761,0.0565759494263881,True
KELT,5510.137207,0.9122920090536482,0.0065664481384073,True
KELT,5510.637207,0.892593664589635,0.0063675087174769,True
KELT,5511.137207,0.9016413072525272,0.0067389019286341,True
KELT,5511.637207,0.8165222055625517,0.0055973414669634,True
ASAS,5511.72729,0.7670081876935104,0.0957001041525847,True
KELT,5512.137207,0.8178578000935942,0.0059194484520956,True
KELT,5512.637207,0.8785772524998541,0.0060893585168241,True
KELT,5513.137207,0.8891564843231756,0.0066903423710618,True
KELT,5513.637207,0.896964238601318,0.0065257853370057,True
ASAS,5513.70875,0.9272567425805944,0.1463194125906992,True
KELT,5514.137207,0.8913879318704381,0.006888951882419,True
KELT,5514.637207,0.8080532847137282,0.0057708539686858,True
KELT,5515.137207,0.81880423904986,0.0061903307575244,True
KELT,5515.637207,0.8735987420639575,0.0069839225108473,True
ASAS,5515.7084,0.8332973486343181,0.1192609049421592,True
KELT,5516.137207,0.887650087051062,0.0065623956185127,True
KELT,5516.637207,0.915320448495625,0.0081601049494482,True
ASAS,5517.04752,0.9238468875379436,0.0449209954490926,True
KELT,5517.137207,0.9117038735762096,0.0069553759655761,True
KELT,5518.637207,0.9094817756833444,0.0094525338386289,True
ASAS,5519.67899,0.818087957945747,0.1088282145891131,True
ASAS,5524.71063,0.9120108393559097,0.1347098579232123,True
PTF,5526.211607200094,1.0929492590847414,0.0421136411757423,True
KELT,5526.637207,0.9067546679600436,0.0083767824840622,True
ASAS,5526.72428,0.7848741034887301,0.1065700617581027,True
KELT,5527.137207,0.9161491858600328,0.0084377366187829,True
PTF,5527.184557199944,0.9687238673827638,0.0186634873532459,True
PTF,5527.228387199808,0.9669410546091204,0.0186291395842124,True
KELT,5527.637207,0.9232599569031424,0.0075146209719201,True
ASAS,5527.94344,0.9120108393559077,0.0476923099479694,True
KELT,5528.637207,1.0002585003597435,0.0076606935416836,True
ASAS,5528.7295,0.8542795299048492,0.1058052628781235,True
KELT,5529.137207,0.9999120451177038,0.0086291896804362,True
PTF,5529.227467199788,0.9397233105646376,0.0206911554619736,True
PTF,5529.50507720001,0.9642729855105258,0.0212316987635345,True
KELT,5530.637207,0.9279013359485724,0.0073584960457021,True
ASAS,5530.73613,0.9471090794701604,0.1555344268120722,True
KELT,5531.137207,0.9212308194561132,0.0081084532487093,True
KELT,5531.637207,0.965450029162916,0.0076506531802047,True
KELT,5532.137207,0.9710862392316506,0.00887341187408,True
KELT,5532.637207,0.8670516570972764,0.0060989362972838,True
KELT,5533.137207,0.8672294345413347,0.0067840151203169,True
KELT,5533.637207,0.9161192312870337,0.006555642209911,True
ASAS,5533.65944,0.783429642766212,0.0991865052309516,True
KELT,5534.137207,0.9310088300098548,0.0073284915242977,True
ASAS,5535.71546,0.8128305161640996,0.1051459658524202,True
ASAS,5535.90771,0.8332973486343163,0.0611594384318764,True
KELT,5536.637207,0.9264380286911044,0.006325642757496,True
KELT,5537.137207,0.9438047327550751,0.0068754814547979,True
ASAS,5537.91581,0.9908319448927664,0.044541986513528,True
KELT,5538.637207,0.9331386972752422,0.0066380796134684,True
KELT,5539.137207,0.9382310468142748,0.0071443281546408,True
KELT,5539.637207,0.9456756355750532,0.0068117665247843,True
ASAS,5539.69084,0.7502396279074646,0.095672759889117,True
KELT,5540.137207,0.9684704423020654,0.0074028881830338,True
PTF,5541.100767199881,0.9995395890030888,0.1045390028865616,True
KELT,5541.637207,0.9319267974458266,0.0068332734975043,True
KELT,5542.137207,0.9216410287001776,0.006772793247604,True
KELT,5542.637207,0.8972020896690382,0.0062059273077821,True
PTF,5543.115837200079,0.9405892264269936,0.0198472956035053,True
PTF,5543.159417199902,0.973195293592278,0.0205353135345159,True
KELT,5543.637207,0.9373327686642028,0.007046445427373,True
KELT,5544.637207,0.981648483498514,0.0073806601804686,True
PTF,5545.076727199834,1.0199995965937212,0.0823485912846306,True
PTF,5545.119507200085,1.0466464385521963,0.0844998959565075,True
KELT,5545.637207,0.9150525266607594,0.0072333873276678,True
ASAS,5545.64816,0.894540483778869,0.1173571460370442,True
KELT,5555.7312010000005,0.9831554703379918,0.0082270495978787,False
ASAS,5555.85703,0.9444957325077048,0.0407259627778551,False
KELT,5556.7312010000005,0.9544298202689032,0.0073390457051913,False
PTF,5558.230367199983,0.9995395890030888,0.023842228728514,False
KELT,5558.7312010000005,0.9353979396082636,0.0066473294062308,False
KELT,5559.7312010000005,0.981731246362176,0.006887033273862,False
KELT,5563.7312010000005,0.9504599029336092,0.0068097625547405,False
KELT,5564.7312010000005,0.9528907912398852,0.0067544741854951,False
KELT,5565.7312010000005,1.0418065959875722,0.0078469922732964,False
KELT,5566.7312010000005,0.9296215869237175,0.006501151467056,False
ASAS,5566.84676,0.9246981739382212,0.0458107352226274,False
KELT,5567.7312010000005,0.9066590481080988,0.0070702769806594,False
KELT,5568.7312010000005,1.0034043974394775,0.0072117461750982,False
KELT,5569.7312010000005,0.8937581189849181,0.0059857278943444,False
KELT,5570.7312010000005,0.94735336048332,0.0068396621089056,False
KELT,5571.7312010000005,1.016094732594072,0.0071746814004288,False
KELT,5572.7312010000005,0.8937210766636675,0.0066879549681906,False
KELT,5573.7312010000005,0.8999782212730173,0.007025933978675,False
PTF,5580.182947199792,1.0524464317340536,0.0193109437015422,False
KELT,5581.7312010000005,0.9926729781966844,0.0129895200488626,False
KELT,5582.7312010000005,0.9267397685433146,0.0099168229221119,False
KELT,5583.7312010000005,1.01129330488734,0.0090473737784673,False
ASAS,5583.92765,1.0055415018560403,0.043358211547921,False
PTF,5584.292417199817,1.010648184082794,0.0305976055731488,False
PTF,5584.335877200123,1.0949644014667432,0.0331502983930298,False
KELT,5584.7312010000005,1.0573018227380513,0.008429430138666,False
KELT,5585.7312010000005,0.9336826406583384,0.0066065884615353,False
ASAS,5585.90768,0.9053155916484836,0.044850497200934,False
PTF,5586.152567199897,0.9065671957383548,0.0482393553695638,False
KELT,5586.7312010000005,0.982389722104882,0.0064922641174576,False
PTF,5587.155147199985,0.9714042517287677,0.0329742727651049,False
KELT,5587.7312010000005,1.046253677606996,0.0073078817849557,False
ASAS,5587.91288,0.9011560443397038,0.0479514225428466,False
KELT,5588.7312010000005,0.92948441503893,0.0063245531290606,False
KELT,5589.7312010000005,1.050717099313374,0.0077646241017054,False
KELT,5595.7312010000005,1.0020786285962326,0.0072101651158647,False
ASAS,5595.92107,1.0242359141215656,0.0479229647891741,False
KELT,5596.7312010000005,1.045735376144909,0.0074999763314086,False
KELT,5597.7312010000005,0.9895739988457865,0.0069908203954568,False
KELT,5598.7312010000005,1.0138502206099222,0.0074425364940681,False
KELT,5600.7312010000005,0.9785880889684844,0.0072636810712226,False
KELT,5608.7312010000005,1.053916783992896,0.0118878618092034,False
KELT,5609.7312010000005,0.9900798001046952,0.0113949576774614,False
KELT,5614.7312010000005,1.0026242396575076,0.0074654642130684,False
KELT,5615.7312010000005,1.0105788387793562,0.0073950682299887,False
KELT,5616.7312010000005,0.9844344961130148,0.0075906606333512,False
KELT,5617.7312010000005,1.031507782360331,0.0078492734592102,False
KELT,5618.7312010000005,1.0585832586588126,0.0080870002711361,False
ASAS,5619.73645,0.9410224835267498,0.0492094326247933,False
KELT,5621.7312010000005,1.029295308173784,0.0077764507929154,False
ASAS,5621.80841,0.9094943385552936,0.0467263146413728,False
KELT,5622.7312010000005,0.931231804320047,0.0067202542691392,False
KELT,5623.7312010000005,1.0334698232770885,0.0079100347160251,False
KELT,5624.7312010000005,1.0466128288888887,0.0077590589575305,False
KELT,5625.7312010000005,0.9477612866432,0.007317315151281,False
KELT,5626.7312010000005,1.022614319227733,0.0076836813009785,False
KELT,5636.7312010000005,1.0543436821600656,0.0108432960339581,False
KELT,5637.7312010000005,0.9785793328361788,0.0111054400411758,False
ASAS,5641.72601,0.9826525828295296,0.0387651936345594,False
ASAS,5662.72681,0.9094943385552936,0.0483951115928504,False
PTF,5754.48520720005,1.0143784167147647,0.0241961824170494,False
PTF,5755.485177199822,0.9803925446044198,0.0188882967309108,False
PTF,5782.487847200129,0.9251241112525512,0.0229159183521274,False
PTF,5783.460197200067,1.0769610583443416,0.0256889793733512,False
PTF,5783.504387199879,1.051477539008182,0.0250811156093694,False
ASAS,5819.11513,0.9981596274917224,0.0476186244307977,False
KELT,5826.7312010000005,0.9738090358685006,0.0075112670549112,False
KELT,5827.7312010000005,1.1009871937862563,0.0079677090852635,False
KELT,5828.7312010000005,1.0167074362017043,0.0069256189247049,False
KELT,5830.7312010000005,1.0731291697435137,0.0076693544826871,False
KELT,5831.7312010000005,1.0043182730404536,0.006823693550945,False
KELT,5833.7312010000005,1.0404758393200042,0.0072672736722573,False
KELT,5835.7312010000005,0.943747903783199,0.0071737429591593,False
KELT,5838.7312010000005,0.9656020964474692,0.0087561052692566,False
KELT,5840.7312010000005,1.061910714185584,0.0089496202186692,False
KELT,5841.7312010000005,0.9855834436851114,0.0100647469918014,False
ASAS,5842.00542,0.9111712330429174,0.0493202777518643,False
KELT,5842.7312010000005,0.9902364576675576,0.0089264597151964,False
KELT,5843.7312010000005,1.041808758291726,0.0096241267775295,False
KELT,5844.7312010000005,0.9461944010315528,0.0090918862063238,False
ASAS,5844.96496,0.906149802231996,0.0448918250647043,False
KELT,5845.7312010000005,1.0134445704725574,0.0125400913685734,False
KELT,5854.7312010000005,1.055704080037942,0.0088780750158196,False
KELT,5855.7312010000005,1.0362296148106698,0.0084182767685878,False
KELT,5856.7312010000005,0.9936965911800428,0.0077225107319152,False
KELT,5857.7312010000005,1.0190090245295895,0.0077268041147555,False
KELT,5858.7312010000005,1.0334655967216717,0.0076358481423415,False
KELT,5860.7312010000005,0.9466207425317584,0.0072331960509664,False
KELT,5861.7312010000005,1.085765405219352,0.0088453330464811,False
KELT,5862.7312010000005,1.0427879403744085,0.008293506769886,False
KELT,5863.7312010000005,0.8923598051783805,0.0068950445711519,False
KELT,5864.7312010000005,1.098659662175555,0.0091527704716358,False
KELT,5865.7312010000005,1.029273913020154,0.0079152634846484,False
KELT,5866.7312010000005,0.9613777326200575,0.0070398499183834,False
KELT,5867.7312010000005,1.0948815217930847,0.0082570972890241,False
KELT,5868.7312010000005,1.0160007631005898,0.0079938408776378,False
KELT,5869.7312010000005,0.9542491706737772,0.0080029118859149,False
KELT,5871.7312010000005,1.0495854460952354,0.0057582761171096,False
KELT,5872.7312010000005,0.9831636200486386,0.0102556116559756,False
KELT,5882.7312010000005,1.0135998912655713,0.0075933279818107,False
KELT,5884.7312010000005,0.9839476662657042,0.0077452027307887,False
KELT,5888.7312010000005,0.9784801070177004,0.0081127360022941,False
KELT,5889.7312010000005,1.0492577846217046,0.0078665922229869,False
ASAS,5889.98426,1.0646331870513113,0.0468829293380393,False
KELT,5892.7312010000005,1.0527857550686588,0.0083782577210046,False
KELT,5893.7312010000005,1.0193537083675277,0.0083318356838776,False
KELT,5894.7312010000005,0.994445337135573,0.0078298072708684,False
KELT,5895.7312010000005,1.072778588355871,0.0083724653274841,False
KELT,5896.7312010000005,1.0036581140669891,0.0081971299538994,False
KELT,5912.7312010000005,1.0212028072644483,0.0081530733271292,False
KELT,5922.7312010000005,1.0489363303028347,0.0078835032240059,False
ASAS,5923.81163,1.1045871839886288,0.045602223192191,False
KELT,5924.7312010000005,0.9971354370775632,0.0069105433542905,False
KELT,5925.7312010000005,1.0334465029485556,0.0074731377906729,False
ASAS,5928.86903,0.9826525828295296,0.0450758065518132,False
ASAS-SN,5946.9506999999285,0.9037939710888548,0.0036912616220919,False
KELT,5952.7312010000005,0.9514934434556968,0.0067311769424714,False
KELT,5953.7312010000005,1.0189278448708778,0.0074297260867227,False
KELT,5963.7312010000005,1.0539349340302693,0.012969230696287,False
KELT,5967.7312010000005,1.0580305308175528,0.0096466734989002,False
KELT,5968.7312010000005,0.9018655545641884,0.0071360424809917,False
KELT,5969.7312010000005,1.0732036368163518,0.0082767619567714,False
ASAS-SN,5969.9506999999285,0.9493090657923654,0.0031440758166299,False
KELT,5970.7312010000005,1.077411979353996,0.0082097266484152,False
KELT,5973.7312010000005,1.026178486446526,0.0077155022797091,False
KELT,5976.7312010000005,1.006047140525327,0.0076757620380809,False
KELT,5977.7312010000005,0.9020781197880088,0.0066902721117417,False
KELT,5978.7312010000005,1.0249016681542205,0.0076851548241335,False
KELT,5979.7312010000005,1.0021810811195115,0.0079958699254662,False
ASAS-SN,5979.9506999999285,1.0858207114312497,0.0148852050929309,False
KELT,5980.7312010000005,0.9542452776465709,0.0076402258329141,False
KELT,5981.7312010000005,1.0011412833909876,0.0079479315081879,False
ASAS,5988.72344,1.103570289964014,0.0496100405580152,False
KELT,5992.7312010000005,0.9173557764671518,0.0102508195939173,False
ASAS-SN,5999.9506999999285,1.005375427769231,0.0132558688732219,False
ASAS,6005.76844,0.9204495717531702,0.0464447031618572,False
KELT,6007.7312010000005,1.0036766023029653,0.0082135736628829,False
ASAS-SN,6016.9506999999285,1.088759164948918,0.0079240501006414,False
PTF,6133.481757199857,1.105095982331539,0.0212908400265709,False
PTF,6135.481867199764,1.0779534330711107,0.0207679101784342,False
PTF,6136.4853972001,1.0680706965936857,0.0225372715794997,False
ASAS,6182.13472,0.9401561688035684,0.0422639011663989,False
KELT,6187.7312010000005,0.9543770779852052,0.0066655547214056,False
KELT,6188.7312010000005,1.036980755786956,0.0073203370066821,False
KELT,6189.7312010000005,0.9595465554778558,0.0065408078208137,False
KELT,6190.7312010000005,1.02273388012219,0.0072884436536207,False
KELT,6193.7312010000005,1.0141015061434544,0.0061187319841233,False
KELT,6194.7312010000005,1.0573335185433386,0.007100853028092,False
KELT,6195.7312010000005,1.0633141457895945,0.0077405087319429,False
ASAS,6196.05573,1.0009214583192958,0.049586934632332,False
KELT,6196.7312010000005,0.982752144085214,0.0076636999466249,False
KELT,6200.7312010000005,1.045432516837578,0.0133816258943519,False
KELT,6209.7312010000005,1.0099345158248922,0.0083647460053521,False
KELT,6210.7312010000005,1.050925669320142,0.0082667464426146,False
KELT,6211.7312010000005,1.008203033923908,0.0078475655264925,False
KELT,6213.7312010000005,1.0862555289874605,0.0089378791980602,False
KELT,6214.7312010000005,1.0283330642310085,0.0079855804682993,False
KELT,6215.7312010000005,1.008017333165976,0.0079979993377732,False
KELT,6217.7312010000005,0.9749401183745752,0.0090146541754949,False
KELT,6220.7312010000005,0.9283591025037822,0.0064369410750657,False
KELT,6221.7312010000005,0.994565301325822,0.0070176904305058,False
ASAS,6221.95552,0.9541134102819768,0.0463926704082062,False
KELT,6222.7312010000005,1.1077286219611824,0.0082606458522758,False
KELT,6223.7312010000005,0.972517242923902,0.0071276666278683,False
ASAS,6223.95773,0.9576349769692676,0.0491995951470449,False
KELT,6224.7312010000005,0.9948669451215616,0.0076614353359148,False
KELT,6225.7312010000005,1.027895537899226,0.0089275752682573,False
KELT,6226.7312010000005,0.9618128763362896,0.0089596768606622,False
KELT,6227.7312010000005,0.995545775811745,0.0105451764099803,False
KELT,6236.7312010000005,0.8973401689394278,0.0078005817371936,False
KELT,6237.7312010000005,1.0335633069152887,0.0084835629774846,False
KELT,6238.7312010000005,0.9877294530669986,0.0082465144219691,False
KELT,6242.7312010000005,0.9127129236292612,0.0072033659558088,False
KELT,6243.7312010000005,0.9944340811781224,0.0076462100842602,False
KELT,6244.7312010000005,1.0068649437480213,0.0078874001659623,False
KELT,6245.7312010000005,0.9652301970121264,0.0073430913257912,False
KELT,6246.7312010000005,0.9335809903742056,0.0068350633940025,False
ASAS,6247.13814,0.9332543007969905,0.04452222352426,False
KELT,6248.7312010000005,0.9906086715574178,0.0062406870405072,False
KELT,6250.7312010000005,1.049707316853668,0.0080094375898659,False
KELT,6251.7312010000005,0.9309647025034156,0.0070547500806639,False
KELT,6253.7312010000005,1.0550960569088608,0.0092386462852293,False
KELT,6264.7312010000005,0.9539855576791988,0.0085510829224153,False
KELT,6266.7312010000005,1.0171476498886682,0.0076812204420348,False
KELT,6267.7312010000005,0.9258269104395724,0.0067101210031508,False
KELT,6268.7312010000005,0.963988826350764,0.0063704267699752,False
KELT,6271.7312010000005,1.016070253343858,0.0074108480910904,False
KELT,6272.7312010000005,1.034051980739827,0.0080225191664097,False
ASAS,6272.9107,0.9880979539411244,0.0480451298705317,False
KELT,6273.7312010000005,0.9375101967662368,0.0072581778369747,False
KELT,6274.7312010000005,1.035895627684967,0.0078794358964481,False
ASAS,6276.91147,0.9691700839472904,0.0462356370323477,False
KELT,6278.7312010000005,1.0207925464797114,0.0076132977094733,False
KELT,6279.7312010000005,0.9546767607731066,0.0066464824099493,False
KELT,6281.7312010000005,1.0866958286569783,0.0088009256337904,False
KELT,6282.7312010000005,1.0236940993786534,0.0087515881232525,False
KELT,6294.7312010000005,0.924188832051853,0.0071360713124207,False
KELT,6295.7312010000005,1.0546535042396243,0.0075083588925683,False
KELT,6297.7312010000005,1.0490104149398096,0.0079940872615025,False
KELT,6298.7312010000005,1.034177518664071,0.0075293933435358,False
KELT,6299.7312010000005,0.997759138282418,0.0072639992123686,False
KELT,6300.7312010000005,1.0202344872220612,0.0075736214405797,False
KELT,6301.7312010000005,0.9836708460542604,0.0068400658645855,False
KELT,6302.7312010000005,0.9749896377173848,0.0069213516751678,False
KELT,6304.7312010000005,0.9025810268945808,0.0065631265801588,False
KELT,6306.7312010000005,1.0362208482847426,0.0077214167839319,False
KELT,6307.7312010000005,0.8935560507362632,0.0064203365607385,False
KELT,6308.7312010000005,0.9976816856774676,0.0075533211158582,False
KELT,6309.7312010000005,1.0114075703789371,0.0076948187927047,False
ASAS,6309.91421,0.9375620069258772,0.0498886205520191,False
ASAS,6317.94084,0.9541134102819768,0.0490186706199914,False
KELT,6322.7312010000005,0.9860095478955456,0.0077093891273929,False
KELT,6323.7312010000005,0.9176439380365822,0.0067358348638844,False
KELT,6324.7312010000005,1.0850111470323338,0.0079197702670555,False
KELT,6325.7312010000005,0.9372350947864706,0.0067862459210474,False
KELT,6328.7312010000005,0.8928814491738033,0.006313705397699,False
KELT,6329.7312010000005,0.9565018184026576,0.0066269163627761,False
KELT,6330.7312010000005,1.0203412949612911,0.0075255414596852,False
KELT,6331.7312010000005,0.966707565391428,0.0068223258750965,False
KELT,6334.7312010000005,0.9865761456376804,0.0071689789817823,False
KELT,6337.7312010000005,1.056428228463849,0.0081349983676174,False
KELT,6346.7312010000005,1.0397727773730083,0.0114946390420426,False
KELT,6347.7312010000005,0.988356954660742,0.0108923765027843,False
ASAS,6348.72974,1.0337130523505822,0.0474180299243386,False
KELT,6348.7312010000005,1.0814593505518972,0.0122249550037429,False
KELT,6349.7312010000005,1.0338892611724118,0.0115606829262678,False
KELT,6351.7312010000005,1.0425611686653138,0.0081268098577819,False
ASAS,6352.73009,1.0442392185431737,0.0488588992162402,False
KELT,6352.7312010000005,1.0454666896211553,0.0080855818289048,False
KELT,6353.7312010000005,1.039475362015886,0.0081536828855374,False
KELT,6354.7312010000005,0.9726267282113468,0.0074419329479657,False
ASAS,6354.75189,0.951480736351756,0.0480104958709601,False
KELT,6356.7312010000005,1.0336697333950555,0.0082978074928502,False
ASAS,6356.75707,0.9418895965228398,0.0406135881069481,False
ASAS,6360.76849,0.9341142557364764,0.0411353066746338,False
KELT,6362.7312010000005,0.9895957010824956,0.0075899266615134,False
KELT,6363.7312010000005,0.9953545361259984,0.0080541532189278,False
KELT,6364.7312010000005,1.0239487024540703,0.0079661330245968,False
ASAS,6371.76485,0.9585173976856444,0.0404511929298528,False
ASAS,6381.74093,0.9790390174480496,0.0485028504056831,False
ASAS,6391.72878,0.9187556016660616,0.0446734375122029,False
ASAS,6539.09095,0.9444957325077048,0.0450585120095418,False
KELT,6553.7312010000005,1.0420165583816623,0.0100967152763902,False
KELT,6554.7312010000005,1.0514678545867513,0.0235323741491035,False
ASAS,6558.10342,1.0804383723712296,0.0426227981761127,False
KELT,6564.7312010000005,1.0417429121519557,0.0080348542011186,False
KELT,6566.7312010000005,1.0494650983572884,0.0075866399476352,False
KELT,6567.7312010000005,1.0354854480082651,0.0072331297316381,False
KELT,6568.7312010000005,1.101752386738594,0.0081216257839736,False
KELT,6570.7312010000005,1.0304812650799882,0.0069945760275572,False
KELT,6573.7312010000005,1.0606302271026755,0.0076826187713384,False
KELT,6574.7312010000005,1.0893815106314162,0.007615157053986,False
KELT,6576.7312010000005,1.0770999357887143,0.006980265090689,False
KELT,6577.7312010000005,1.0575088243032338,0.0079454122155971,False
KELT,6578.7312010000005,1.0277060560362572,0.0075212495563136,False
KELT,6579.7312010000005,1.0299729048098911,0.0079941016281575,False
KELT,6580.7312010000005,1.0588874474392398,0.0083272331621993,False
KELT,6581.7312010000005,1.0332175961508785,0.0092562523766931,False
KELT,6582.7312010000005,0.9786283663726134,0.010038294788804,False
KELT,6591.7312010000005,1.0175735271677968,0.0083557557215049,False
KELT,6592.7312010000005,1.0629381631399042,0.0077957400252115,False
ASAS-SN,6592.9506999999285,0.9943882836055566,0.0115610227335757,False
KELT,6593.7312010000005,0.9793191099925233,0.0072087059043511,False
KELT,6595.7312010000005,1.0186852081084616,0.0072757715352424,False
KELT,6596.7312010000005,1.011835237997988,0.0076161455880255,False
KELT,6597.7312010000005,1.0284992989376371,0.0077778350659724,False
ASAS,6598.04167,0.996322641954416,0.0402185286660498,False
KELT,6598.7312010000005,0.9561813921633932,0.007021233047642,False
KELT,6600.7312010000005,1.0644500429916142,0.0095846954354308,False
KELT,6602.7312010000005,1.0878670608933796,0.0076321651333759,False
KELT,6603.7312010000005,1.000477370465537,0.0072182245473205,False
KELT,6604.7312010000005,0.99206973306985,0.0071051930546801,False
KELT,6605.7312010000005,1.088027819834088,0.0079943897069463,False
KELT,6606.7312010000005,0.9737691241350016,0.0070127481705249,False
KELT,6607.7312010000005,1.0580836414266732,0.0078523384550272,False
KELT,6608.7312010000005,1.1022730498783209,0.0085430942029425,False
KELT,6610.7312010000005,1.0528224288509018,0.0109894806295369,False
ASAS-SN,6615.9506999999285,1.0611300197924567,0.0128121433810635,False
ASAS-SN,6618.9506999999285,1.103124248534063,0.013713684844057,False
ASAS,6621.92373,0.9120108393559077,0.0435087739876212,False
KELT,6628.7312010000005,1.0250680509618275,0.0067818816845901,False
KELT,6629.7312010000005,1.081000263960262,0.0079517577767496,False
ASAS-SN,6629.9506999999285,1.0015098684819002,0.005844752216409,False
KELT,6630.7312010000005,1.0458755250062632,0.0071581941946225,False
ASAS,6632.9086,1.0356189770449842,0.0465553485093616,False
KELT,6633.7312010000005,1.0913783538133832,0.0090692952386543,False
KELT,6634.7312010000005,1.0627575525749775,0.0092477898388221,False
KELT,6635.7312010000005,0.983929541446811,0.0067521036422221,False
KELT,6636.7312010000005,1.0712726072029444,0.0106087118579052,False
KELT,6637.7312010000005,1.0209329269521932,0.0092766700623853,False
ASAS-SN,6640.9506999999285,0.9271147407558128,0.005802256488707,False
ASAS-SN,6642.9506999999285,1.0057504485673592,0.0057086823523429,False
KELT,6646.7312010000005,1.028138906260435,0.0117631337358008,False
ASAS-SN,6648.9506999999285,0.9506668393111486,0.0056464742381709,False
KELT,6650.7312010000005,1.0427527067223248,0.0076234184514038,False
KELT,6651.7312010000005,1.031221614678542,0.007464966698412,False
KELT,6652.7312010000005,1.0751572802066,0.0078465605640297,False
ASAS-SN,6652.9506999999285,1.0124119050701983,0.0062318204506168,False
KELT,6653.7312010000005,1.0058133955728985,0.0075718607191464,False
ASAS,6654.03485,0.9611695415159294,0.0493811874540294,False
KELT,6654.7312010000005,1.0909177296830774,0.0077935749458569,False
KELT,6656.7312010000005,0.9806027423766612,0.0069422182446077,False
KELT,6657.7312010000005,1.0403991770513494,0.0075773219465844,False
KELT,6658.7312010000005,1.0366733278110178,0.0074489229858765,False
KELT,6659.7312010000005,0.98238517503226,0.0071127631215431,False
KELT,6660.7312010000005,1.0460200280315302,0.0076729267044881,False
KELT,6661.7312010000005,0.9796573473460408,0.0067487729750032,False
KELT,6663.7312010000005,1.0566369654488013,0.0081317494327519,False
KELT,6664.7312010000005,0.9757983231602636,0.0074709205493557,False
KELT,6673.7312010000005,1.0707022202803764,0.0132702875464667,False
KELT,6674.7312010000005,1.0507417771315712,0.0116846952830503,False
ASAS-SN,6674.9506999999285,0.930566859658534,0.0049088334017171,False
KELT,6675.7312010000005,1.0031221033429665,0.009311023526783,False
